Proximity,WordCount,TitleMatch,TfIdf,TitleSimilarity,ContentSimilarity,Score,Phrase,Link,Match
0,0.556720686,1,1,1,0.83184494,0.640796942,labels,https://docs.gitlab.com/ee/user/project/labels.html,TRUE
0.318335101,0.291800643,1,0.965289417,1,0.925007663,0.724499155,issue boards,https://docs.gitlab.com/ee/user/project/issue_board.html,TRUE
0,0.6875,1,1,1,0.925363294,0.626285547,epics,https://docs.gitlab.com/ee/user/group/epics/index.html,TRUE
0.27858996,0.333333333,1,0.390270705,1,0.894935264,0.650187891,Multi-level child epics,https://docs.gitlab.com/ee/user/group/epics/manage_epics.html#multi-level-child-epics,TRUE
0,0.210989011,1,1,1,0.850958836,0.573388527,roadmap,https://docs.gitlab.com/ee/user/group/roadmap/index.html,TRUE
0.131250303,0.012466017,0.333333333,0.023972847,0.838684044,0.438422397,0.206271841,deployed behind a feature flag,https://docs.gitlab.com/ee/user/feature_flags.html,TRUE
0.52970825,0.391411043,0.5,0.908831753,0.897641373,0.888959863,0.557871751,feature flags,https://docs.gitlab.com/ee/development/feature_flags/index.html,TRUE
0.104817005,0.147928994,1,0.390505804,0.84260455,0.886472545,0.63019021,feature flags offered as part of the product,https://docs.gitlab.com/ee/operations/feature_flags.html,TRUE
0.343019398,0.288,1,0.679864904,0.999999926,0.702178467,0.779094983,Feature Flag User List API,https://docs.gitlab.com/ee/api/feature_flag_user_lists.html,TRUE
0.246701287,0.289265537,1,0.565607344,1,0.712300876,0.686992256,Feature Flags API,https://docs.gitlab.com/ee/api/feature_flags.html,TRUE
0.554604192,0.352941176,1,0.724404262,1,0.862140717,0.862032776,Feature Flag Specs API,https://docs.gitlab.com/ee/api/feature_flag_specs.html,TRUE
0.541260332,0.272727273,1,0.695358062,1,0.847123428,0.853819996,Legacy Feature Flags API,https://docs.gitlab.com/ee/api/feature_flags_legacy.html,TRUE
0.432547124,0.458333333,1,0.779234945,1,0.915969242,0.622791823,linked issues,https://docs.gitlab.com/ee/user/project/issues/related_issues.html,TRUE
0.178622146,0.22745098,1,0.363462822,0.94855579,0.72100931,0.663100767,issue links API documentation,https://docs.gitlab.com/ee/api/issue_links.html,TRUE
0.308660489,0.084464555,0,0.769390205,0.523473217,0.916028272,0.132350385,merge issues,https://docs.gitlab.com/ee/user/index.html,FALSE
0.006309028,0.060162602,0,0.484078641,0.704835821,0.683261096,0.013679321,configure troubleshooting,https://docs.gitlab.com/ee/administration/index.html,FALSE
0,0.03960396,0,0.391206787,0.273631785,0.461788216,0.005806139,aware,https://docs.gitlab.com/ee/install/index.html,FALSE
0.00545395,0.04096171,0,0.538297995,0.440799535,0.722582875,0.009720931,puma runner,https://docs.gitlab.com/ee/install/requirements.html,FALSE
0,0.007667732,0,0.070732886,0.529030892,0.600023047,0.001444623,sudo config,https://docs.gitlab.com/ee/install/installation.html,FALSE
0.069251566,0.123076923,0,0.312016447,0.706677184,0.818803538,0.039998257,daemon process,https://docs.gitlab.com/ee/administration/operations/sidekiq_memory_killer.html,FALSE
0.110424615,0.134520277,0.333333333,0.106301792,0.693656328,0.627191856,0.250653887,gitlab commands,https://docs.gitlab.com/ee/raketasks/backup_restore.html,FALSE
0,0,0,0,0.245203346,0.418555064,0,Choose a subscription,https://docs.gitlab.com/ee/administration/object_storage.html,FALSE
0,0,0,0,0,0.13307593,0,yaml,https://docs.gitlab.com/charts/advanced/external-object-storage/minio.html,FALSE
0.029145299,0.079470199,0,0.193329527,0.53534926,0.68768035,0.020369847,workhorse requests,https://docs.gitlab.com/ee/development/uploads.html#direct-upload,FALSE
0.005578153,0.02617801,0.333333333,0.09074066,0.517572039,0.607603867,0.183652275,gitlab id,https://docs.gitlab.com/ee/development/file_storage.html,FALSE
0.081878683,0.079877112,0,0.424396862,0.666795255,0.779029599,0.042333471,legacy object,https://docs.gitlab.com/ee/administration/repository_storage_types.html,FALSE
0,0.026395939,0,0.077365036,0.180366923,0.216889277,0.005044055,performance,https://docs.gitlab.com/ee/administration/gitaly/index.html,FALSE
0,0.047306176,0,0.527452703,0.113171701,0.254537214,0.008311528,extensions,https://docs.gitlab.com/ee/user/project/repository/index.html,FALSE
0,0.02962963,0,0.494297626,0.640265774,0.621423866,0.004940389,collaborate,https://docs.gitlab.com/ee/user/project/index.html,FALSE
0,0,0,0,0.450100897,0.456046112,0,integrate applications,https://docs.gitlab.com/ee/public_access/public_access.html,FALSE
0,0.036883356,0,0.156231759,0.398640041,0.499185638,0.007083965,set,https://docs.gitlab.com/ee/user/permissions.html,FALSE
0,0,0,0,0.582432839,0.543159485,0,page templates,https://docs.gitlab.com/ee/api/projects.html#project-visibility-level,FALSE
0,0,0,0,0.582338289,0.510399131,0,maven limitations,https://docs.gitlab.com/ee/api/members.html#valid-access-levels,FALSE
0.146372387,0.119473189,0,0.161857203,0.556644815,0.594868258,0.082129961,gitlab provider,https://docs.gitlab.com/ee/user/group/saml_sso/index.html,FALSE
0.011528774,0.026208766,0,0.102673231,0.297305375,0.393727853,0.009095746,https certificate,https://docs.gitlab.com/ee/integration/saml.html,FALSE
0.112504471,0.189189189,0,0.529620456,0.56679417,0.877076639,0.055642519,user providers,https://docs.gitlab.com/ee/integration/omniauth.html,FALSE
0.155789965,0.246153846,0.25,0.597555955,0.773828201,0.861926371,0.224263586,crowd application,https://docs.gitlab.com/ee/administration/auth/crowd.html,TRUE
0,0.109589041,0,0.172480213,0.339664772,0.256891875,0.008606263,service,https://docs.gitlab.com/ee/administration/restart_gitlab.html#omnibus-gitlab-reconfigure,FALSE
0,0,0,0,0.142794078,0.117375886,0,value,https://docs.gitlab.com/ee/administration/reply_by_email.html,FALSE
0,0.009626955,0,0.019447654,0.611062622,0.592844873,0.001710336,cluster notifications,https://docs.gitlab.com/ee/administration/incoming_email.html,FALSE
0.029766472,0.115702479,0,0.165123983,0.566464797,0.508586625,0.023113544,supported projects,https://docs.gitlab.com/ee/user/project/issues/managing_issues.html#new-issue-via-email,FALSE
0.059806615,0.076335878,0,0.032942777,0.395558206,0.425168019,0.031986385,create gitlab,https://docs.gitlab.com/ee/user/project/issues/index.html,FALSE
0,0.015252622,0,0.034193523,0.152196056,0.236658267,0.00278003,platform,https://docs.gitlab.com/ee/user/project/labels.html,FALSE
0.018930539,0.065916399,0,0.224133609,0.613194738,0.75527041,0.015454337,feature label,https://docs.gitlab.com/ee/user/project/issue_board.html,FALSE
0,0.166666667,0,0.272999886,0.529839969,0.798721133,0.02108114,child,https://docs.gitlab.com/ee/user/group/epics/index.html,FALSE
0,0.031941924,0,0.135787238,0.466142773,0.697210364,0.006201308,owner,https://docs.gitlab.com/ee/user/group/index.html,FALSE
0,0.064935065,0,0.25343331,0.620641864,0.642603887,0.011066878,parent,https://docs.gitlab.com/ee/user/group/subgroups/index.html,FALSE
0,0.173913043,0,0.205456489,0.532286217,0.662203892,0.013190034,private entity,https://docs.gitlab.com/ee/development/permissions.html#general-permissions,FALSE
0.033978145,0.042253521,0,0.032498096,0.570268632,0.642561066,0.018822713,related projects,https://docs.gitlab.com/ee/user/project/issues/confidential_issues.html,FALSE
0.132154209,0.123188406,0,0.301362874,0.566493873,0.811958656,0.061955535,upstream branch,https://docs.gitlab.com/ee/user/project/merge_requests/confidential.html,FALSE
0,0.031914894,0,0.099279316,0.446944783,0.370421306,0.004942905,experimental,https://docs.gitlab.com/ee/user/project/repository/forking_workflow.html,FALSE
0.03761935,0.093070309,0,0.45362651,0.458708964,0.797201114,0.024508877,issues commits,https://docs.gitlab.com/ee/topics/gitlab_flow.html,FALSE
0.067858574,0.100946372,0,0.227707827,0.550635104,0.822791762,0.048967553,click and mark actions,https://docs.gitlab.com/ee/user/project/merge_requests/drafts.html,FALSE
0,0.05360134,0,0.026826436,0.629553631,0.775876583,0.009089761,label work,https://docs.gitlab.com/ee/user/project/quick_actions.html#issues-merge-requests-and-epics,FALSE
0.058566642,0.134328358,0,0.186702339,0.442376705,0.575545581,0.038310157,user typing,https://docs.gitlab.com/ee/user/project/autocomplete_characters.html,FALSE
0.099886367,0.121372032,0,0.356521739,0.614302855,0.817739791,0.055533946,request estimates,https://docs.gitlab.com/ee/user/project/time_tracking.html,FALSE
0,0.040983086,0,0.126489528,0.280935274,0.482276249,0.008268585,list,https://docs.gitlab.com/ee/api/graphql/reference/index.html#timelogconnection,FALSE
0,0.16,0,0.048667578,0.650919914,0.714789726,0.005778491,administer api,https://docs.gitlab.com/ee/api/graphql/index.html#graphiql,FALSE
0.03943702,0.072874494,0,0.374105814,0.561304707,0.76233254,0.033224903,query issues and errors,https://docs.gitlab.com/ee/api/graphql/getting_started.html,FALSE
0.040891939,0.078294767,0,0.670326412,0.489677498,0.874923259,0.017444944,descriptions of mutated fields,https://docs.gitlab.com/ee/development/api_graphql_styleguide.html,FALSE
0.113977273,0.147058824,0,0.292920108,0.493477337,0.636240599,0.056402887,support gems,https://docs.gitlab.com/ee/development/graphql_guide/graphql_pro.html,FALSE
0.034703189,0.057668712,0,0.091366776,0.552864211,0.684278877,0.024931936,enabled projects,https://docs.gitlab.com/ee/development/feature_flags/index.html,FALSE
0.049311167,0.076641307,0,0.319903154,0.413605687,0.740341584,0.040721966,list of unleash applications,https://docs.gitlab.com/ee/operations/feature_flags.html,FALSE
0,0,0,0,0.540532285,0.351708563,0,experiment with deployments,https://docs.gitlab.com/ee/api/feature_flag_user_lists.html,FALSE
0.218749242,0.174991838,0.5,0.30542324,0.809581657,0.782151488,0.241989733,install GitLab Runner as a binary,https://docs.gitlab.com/runner/install/kubernetes.html,FALSE
0,0.206896552,0,0.464799448,0.370306892,0.759862399,0.021012695,Docker executor,https://docs.gitlab.com/runner/executors/ssh.html,FALSE
0.308067927,0.019969278,0,0.033128524,0.523320072,0.612653176,0.169715239,set up in .gitlab-ci.yml,https://docs.gitlab.com/ee/topics/autodevops/,FALSE
0,0.026075619,0,0.242287163,0.61421082,0.652274217,0.004586104,config.toml,https://docs.gitlab.com/runner/faq/,FALSE
0,0,0,0,0.243951036,0.169887892,0,graceful shutdowns,https://docs.gitlab.com/ee/development/,FALSE
0,0.011976048,0,0.028723379,0.50026276,0.411641637,0.002066383,Kubernetes,https://docs.gitlab.com/runner/executors/docker_machine.html,FALSE
0,0,0,0,0.485707201,0.466173198,0,Helm chart,https://docs.gitlab.com/runner/install/freebsd.html,FALSE
0,0,0,0,0.56102335,0.586742784,0,authorization errors when they complete,https://docs.gitlab.com/runner/configuration/,FALSE
0,0,0,0,0.443459519,0.438846089,0,guarantee backward compatibility,https://docs.gitlab.com/ee/ci/runners/,FALSE
0,0.008686211,0,0.034121147,0.406908379,0.34505061,0.001561754,install,https://docs.gitlab.com/ee/subscriptions/,FALSE
0,0.042016807,0.25,0.062029848,0.8252477,0.64130136,0.142413361,Install on macOS,https://docs.gitlab.com/runner/install/windows.html,FALSE
0,0.070175439,0,0.077128713,0.543539619,0.547319718,0.004703423,windows package,https://docs.gitlab.com/runner/install/old.html,FALSE
0,0.054054054,0,0.032090652,0.547012454,0.70132947,0.00787337,Bleeding Edge - download any other tagged release,https://docs.gitlab.com/runner/install/openshift.html,FALSE
0.550595238,0.163934426,0.166666667,0.790305102,0.658574045,0.804447673,0.319827275,Register a runner,https://docs.gitlab.com/runner/examples/gitlab.html,FALSE
0,0.025316456,0,0.045548272,0.250473264,0.336845582,0.002963329,shared runner,https://docs.gitlab.com/ee/user/packages/,FALSE
0,0,0,0,0.628937131,0.721686541,0,Linux runners,https://docs.gitlab.com/ee/ci/runners/build_cloud/macos/environment.html,FALSE
0.045970089,0.010347376,0,0.033820994,0.633792116,0.699413661,0.019734068,pre_clone_script,https://docs.gitlab.com/runner/commands/,FALSE
0.029991608,0.052307692,0,0.022657829,0.436323787,0.54874966,0.022121371,gitlab-runner Helm chart,https://docs.gitlab.com/ee/api/,FALSE
0,0,0,0,0.553148306,0.482547851,0,interactive web terminal,https://docs.gitlab.com/ee/ci/yaml/script.html,FALSE
0,0.253164557,0,0.046007698,0.365071228,0.449924668,0.029633288,GitLab Runner,https://docs.gitlab.com/ee/user/packages/,FALSE
0,0.024291498,0,0.111930005,0.595748739,0.686945784,0.004400664,executor,https://docs.gitlab.com/runner/enterprise_guide/,FALSE
0,0,0,0,0.338281882,0.461850229,0,SSH,https://docs.gitlab.com/runner/executors/parallels.html,FALSE
0,0,0,0,0.5305434,0.457922003,0,Shell,https://docs.gitlab.com/runner/executors/docker_machine.html,FALSE
0,0,0,0,0.536903494,0.724725449,0,supports certain shells,https://docs.gitlab.com/runner/executors/parallels.html,FALSE
0,0,0,0,0.614326899,0.541699787,0,parallels,https://docs.gitlab.com/runner/executors/docker.html,FALSE
0,0,0,0,0.334260093,0.511176599,0,VirtualBox executor,https://docs.gitlab.com/ee/,FALSE
0,0,0,0,0.3716057,0.395837525,0,Windows shared runners,https://docs.gitlab.com/ee/user/profile/,FALSE
0,0,0,0,0.435219961,0.436308209,0,custom suffix,https://docs.gitlab.com/ee/user/project/issues/sorting_issue_lists.html,FALSE
0,0,0,0,0.4009145,0.375178289,0,templates,https://docs.gitlab.com/ee/user/compliance/,FALSE
0,0.007054674,0,0.029150663,0.457384521,0.383043371,0.001186201,Markdown,https://docs.gitlab.com/ee/user/shortcuts.html,FALSE
0,0,0,0,0.356840437,0.283742713,0,Customer Feedback,https://docs.gitlab.com/runner/install/,FALSE
0,0.210131332,0,0.016578608,0.537682461,0.535869945,0.034956305,PlantUML  GitLab,https://docs.gitlab.com/ee/integration/jira/,FALSE
0,0.011627907,0.5,0.018396323,0.814250501,0.510302361,0.27194527,Kroki integration,https://docs.gitlab.com/ee/integration/elasticsearch.html,FALSE
0,0,0,0,0.301624021,0.3250405,0,alert,https://docs.gitlab.com/ee/,FALSE
0.001909446,0.008686211,0,0.015655052,0.572862993,0.762432052,0.002334115,Embedding metrics based on alerts in incident issues,https://docs.gitlab.com/ee/subscriptions/,FALSE
0,0.004854369,0,0.028740438,0.313558103,0.255171825,8.62E-04,Kubernetes,https://docs.gitlab.com/ee/development/,FALSE
0,0,0,0,0.230238625,0.194957513,0,Prometheus,https://docs.gitlab.com/ee/api/,FALSE
0,0,0,0,0.451319471,0.425485668,0,metric library,https://docs.gitlab.com/ee/api/lint.html,FALSE
0,0,0,0,0.08095145,0.067086572,0,NGINX,https://docs.gitlab.com/ee/api/graphql/,FALSE
0,0.018662519,0,0.065251931,0.437843472,0.575040521,0.003201802,environment_filter,https://docs.gitlab.com/ee/api/api_resources.html,FALSE
0,0.034052213,0,0.021290326,0.443008297,0.468626001,0.006465014,Variables can be defined,https://docs.gitlab.com/ee/subscriptions/gitlab_com/,FALSE
0,0,0,0,0.409492752,0.281604897,0,templating,https://docs.gitlab.com/ee/subscriptions/self_managed/,FALSE
0,0.097560976,0.2,0.063441577,0.62434523,0.459617417,0.116078252,customer support,https://docs.gitlab.com/ee/operations/metrics/dashboards/index.html#add-related-links-to-custom-dashboards,FALSE
0,0.08908686,0,0.01453627,0.617103332,0.609371133,0.014343772,GitLab-defined Prometheus dashboard,https://docs.gitlab.com/ee/subscriptions/bronze_starter.html,FALSE
0,0,0,0,0.602503384,0.46155887,0,Metrics dashboard for your CI/CD environment,https://docs.gitlab.com/ee/api/access_requests.html,FALSE
0,0,0,0,0.337139881,0.240228,0,an in-cluster Prometheus,https://docs.gitlab.com/ee/api/group_badges.html,FALSE
0,0,0,0,0.473676978,0.344967226,0,project,https://docs.gitlab.com/ee/api/avatar.html,FALSE
0,0,0,0,0.459706625,0.546590474,0,Infrastructure as Code,https://docs.gitlab.com/ee/subscriptions/,FALSE
0,0,0,0,0.598969883,0.673646408,0,Infrastructure as Code and GitOps,https://docs.gitlab.com/ee/integration/datadog.html,FALSE
0,0,0,0,0.585397411,0.714367566,0,the remote store of your choice,https://docs.gitlab.com/ee/administration/integration/plantuml.html,FALSE
0,0,0,0,0.401178767,0.418013393,0,external object storage,https://docs.gitlab.com/ee/user/admin_area/settings/project_integration_management.html,FALSE
0.013888889,0.031746032,0,0.028193118,0.583458539,0.689462697,0.008974777,server side encryption headers,https://docs.gitlab.com/ee/integration/recaptcha.html,FALSE
0,0,0,0,0.301710914,0.296152206,0,NGINX chart,https://docs.gitlab.com/ee/integration/trello_power_up.html,FALSE
0,0,0,0,0.397601912,0.449062446,0,Our NGINX fork,https://docs.gitlab.com/ee/integration/sourcegraph.html,FALSE
0,0.009356725,0,0.012350068,0.494864962,0.610165294,0.001668018,gitlab/webservice deployments settings,https://docs.gitlab.com/ee/development/contributing/,FALSE
0,0,0,0,0.34950484,0.409035453,0,choosing a subscription,https://docs.gitlab.com/ee/security/rack_attack.html,FALSE
0,0.153409091,0,0.206543757,0.332150321,0.612201017,0.026669959,User and IP rate limits,https://docs.gitlab.com/ee/administration/reference_architectures/,FALSE
0,9.46E-04,0,0.007037009,0.348303172,0.1899028,1.86E-04,Rate limits,https://docs.gitlab.com/ee/administration/reference_architectures/5k_users.html,FALSE
0,0,0,0,0.471993717,0.637069113,0,GitLab.com-specific rate limits,https://docs.gitlab.com/ee/install/next_steps.html,FALSE
0,0,0,0,0.326190363,0.238206107,0,Through the UI,https://docs.gitlab.com/ee/install/requirements.html,FALSE
0,0,0,0,0.387249844,0.295622026,0,Project import/export API,https://docs.gitlab.com/ee/administration/consul.html,FALSE
0.059871871,0.020771513,0,0.067151691,0.67190156,0.769628451,0.03833,Project import/export administration Rake tasks,https://docs.gitlab.com/ee/raketasks/backup_restore.html,FALSE
0,0,0,0,0.559732495,0.633712557,0,Developer documentation: project import/export,https://docs.gitlab.com/ee/administration/postgresql/,FALSE
0,0.046511628,0,0.036167088,0.529404506,0.418980853,0.005637552,developer documentation,https://docs.gitlab.com/ee/administration/git_protocol.html,FALSE
0,0.088105727,0,0.095021763,0.627372613,0.76052963,0.016431728,import the project via GitHub,https://docs.gitlab.com/ee/user/admin_area/,FALSE
0.00277097,0.014492754,0,0.038752491,0.496579221,0.534984336,0.003704512,Git Large File Storage (LFS) Objects,https://docs.gitlab.com/ee/user/admin_area/settings/continuous_integration.html,FALSE
0,0,0,0,0.676956521,0.653101684,0,LFS administration doc,https://docs.gitlab.com/ee/user/admin_area/geo_nodes.html,FALSE
0,0,0,0,0.381348592,0.3943142,0,PostgreSQL console,https://docs.gitlab.com/ee/administration/incoming_email.html,FALSE
0.010425101,0.022222222,0,0.04297115,0.335440011,0.503675455,0.007368799,default shipped version,https://docs.gitlab.com/ee/user/admin_area/monitoring/health_check.html,FALSE
0,0,0,0,0.52884586,0.523030308,0,using Slony,https://docs.gitlab.com/ee/user/admin_area/settings/push_event_activities_limit.html,FALSE
0,0,0,0,0.579090214,0.724991728,0,convert to using patroni,https://docs.gitlab.com/ee/administration/timezone.html,FALSE
0,0,0,0,0.593576672,0.54265878,0,default ports,https://docs.gitlab.com/ee/administration/redis/,FALSE
0,0,0,0,0.477838224,0.478791553,0,configure the Consul nodes,https://docs.gitlab.com/ee/administration/instance_review.html,FALSE
0,0,0,0,0.437799156,0.430484899,0,reference architecture,https://docs.gitlab.com/ee/administration/wikis/,FALSE
0,0.025843503,0,0.195726079,0.552752719,0.46734823,0.004828182,Up to 1 000 users,https://docs.gitlab.com/ee/administration/get_started.html,FALSE
0,0.01754386,0,0.009831479,0.581873971,0.60563556,0.002358568,3K reference architecture,https://docs.gitlab.com/ee/administration/clusters/kas.html,FALSE
0,0.19112628,0,0.185163991,0.504441614,0.643374339,0.027759418,2 000-user reference architecture,https://docs.gitlab.com/ee/administration/static_objects_external_storage.html,FALSE
0,0,0,0,0.513048719,0.447197602,0,Web terminal,https://docs.gitlab.com/ee/administration/nfs.html,FALSE
0,0.066666667,0,0.009335883,0.557136358,0.591367756,0.006885011,GitLab CI/CD,https://docs.gitlab.com/ee/administration/snippets/,FALSE
0,0,0,0,0.522975459,0.490544459,0,introduction to ci/cd,https://docs.gitlab.com/ee/administration/operations/,FALSE
0,0,0,0,0.429270325,0.556729092,0,Migrate from CircleCI,https://docs.gitlab.com/ee/administration/operations/rails_console.html,FALSE
0,0.061538462,0,0.007694501,0.382154637,0.388831521,0.009193054,GitLab CI/CD,https://docs.gitlab.com/ee/administration/operations/sidekiq_memory_killer.html,FALSE
0,0,0,0,0.291779291,0.263281896,0,Auto DevOps,https://docs.gitlab.com/ee/administration/operations/fast_ssh_key_lookup.html,FALSE
0,0,0,0,0.269285951,0.263459591,0,stages,https://docs.gitlab.com/ee/administration/raketasks/check.html,FALSE
0,0,0,0,0.425695837,0.573848069,0,customizing the Auto Deploy Helm chart,https://docs.gitlab.com/ee/administration/raketasks/uploads/sanitize.html,FALSE
0,0.1,0,0.027249192,0.520907413,0.783294344,0.005219282,Settings that can be accessed with API calls,https://docs.gitlab.com/ee/raketasks/list_repos.html,FALSE
0,0,0,0,0.262636288,0.273695906,0,abuse reports,https://docs.gitlab.com/ee/raketasks/import.html,FALSE
0,0.028776978,0,0.021764516,0.73679003,0.64712596,0.003184995,Deletes the reported user,https://docs.gitlab.com/ee/administration/raketasks/project_import_export.html,FALSE
0,0,0,0,0.284343336,0.217126727,0,API,https://docs.gitlab.com/ee/administration/raketasks/storage.html,FALSE
0,0,0,0,0.516823997,0.520532265,0,alert bot,https://docs.gitlab.com/ee/raketasks/generate_sample_prometheus_data.html,FALSE
0,0,0,0,0.333802065,0.542444353,0,External Prometheus instances,https://docs.gitlab.com/ee/raketasks/x509_signatures.html,FALSE
0,0,0,0,0.275836441,0.213192735,0,on a dashboard,https://docs.gitlab.com/ee/security/,FALSE
0,0,0,0,0.366483341,0.28672497,0,Environments,https://docs.gitlab.com/ee/security/ssh_keys_restrictions.html,FALSE
0,0,0,0,0.473541515,0.485055974,0,profile preferences,https://docs.gitlab.com/ee/security/webhooks.html,FALSE
0,0,0,0,0.48844176,0.501307084,0,Web IDE,https://docs.gitlab.com/ee/security/information_exclusivity.html,FALSE
0,0.048780488,0,0.054421504,0.403671032,0.417019723,0.005799203,Web Editor,https://docs.gitlab.com/ee/security/crime_vulnerability.html,FALSE
0,0.046332046,0,0.009950321,0.572698307,0.708425551,0.00766814,remove your project’s fork relationship,https://docs.gitlab.com/ee/security/two_factor_authentication.html,FALSE
