Proximity,WordCount,TitleMatch,TfIdf,TitleSimilarity,ContentSimilarity,Score,Match
0.31593027,0.087027915,1,0.658042557,0.953830421,0.904285669,55.97054413,TRUE
0.315909091,0.01497006,0,0.280330168,0.46915102,0.803472757,10.00918762,TRUE
0.315510245,0.043981481,1,0.628323894,1,0.894841731,55.47598791,TRUE
0.31409482,0.030150754,1,0.477691923,1,0.771560133,50.56934142,TRUE
0.313597514,0.047619048,0,0.835911558,0.589772403,0.886389554,10.77156177,TRUE
0.313597514,0.047619048,0,0.835911558,0.589772403,0.886389554,10.77156177,TRUE
0.312101268,0.051020408,1,0.609320273,1,0.927659154,55.45300775,TRUE
0.312046939,0.081395349,1,0.546706681,0.953472137,0.868562043,55.37122618,TRUE
0.311635801,0.046413502,0.75,0.44196599,0.971634507,0.84614104,44.70651863,TRUE
0.311635801,0.046413502,0.75,0.44196599,0.971634507,0.84614104,44.70651863,TRUE
0.309616178,0.051082251,0.6,0.742916565,0.95855844,0.880940855,38.7446471,TRUE
0.309616178,0.051082251,0.6,0.742916565,0.95855844,0.880940855,38.7446471,TRUE
0.308660489,0.021116139,0,0.769390205,0.616084516,0.910456002,10.3395062,FALSE
0.308571982,0.008441558,0.4,0.09536242,0.857336581,0.821864724,31.18024947,TRUE
0.307389054,0.004820171,0,0.032743309,0.615961134,0.68203032,12.55197243,FALSE
0.307198031,0.076923077,1,0.747080026,0.750067592,0.856585562,54.99274255,TRUE
0.306933126,0.02247191,0.6,0.190694811,0.914078653,0.931167185,39.32102535,TRUE
0.306787019,0.025,0.833333333,0.408965252,0.990676761,0.916751921,49.10396514,TRUE
0.306062297,0.045751634,0.666666667,0.766227192,0.904412985,0.824113846,40.90440797,TRUE
0.304184849,0.016356877,0.142857143,0.127913349,0.71238023,0.83039993,21.00265845,TRUE
0.302450809,0.078571429,1,0.524518421,1,0.873931944,51.66175956,TRUE
0.302381786,0.050925926,1,0.766064086,0.84449321,0.890639365,55.08700101,TRUE
0.302039756,0.063492063,0.5,0.667888815,0.902089477,0.861140907,31.67699651,TRUE
